_id,_inV,_label,_outV,_type,item
8408,625,C-B,874,edge,_label
8414,626,C-U,874,edge,_label
8426,627,B-O,1020,edge,_label
8428,627,T-O,1083,edge,_label
8486,628,F-C,960,edge,_label
8492,628,F-C,1034,edge,_label
8493,1038,C-D,628,edge,_label
8539,634,E-P,632,edge,_label
8541,1554,E-C,632,edge,_label
8582,642,U-U,1028,edge,_label
8597,1545,D-E,643,edge,_label
8603,644,C-C,644,edge,_label
8651,1001,U-B,647,edge,_label
8659,846,U-D,648,edge,_label
8666,648,U-U,1028,edge,_label
8725,1554,P-C,659,edge,_label
8743,1372,C-C,661,edge,_label
8747,1516,C-A,661,edge,_label
8757,1767,C-F,661,edge,_label
8764,661,U-C,2296,edge,_label
8768,663,F-U,1337,edge,_label
8771,2358,U-M,663,edge,_label
8798,665,U-O,1983,edge,_label
8805,1281,O-A,668,edge,_label
8828,671,U-T,677,edge,_label
8860,676,T-T,682,edge,_label
8862,676,T-T,992,edge,_label
8871,1010,P-T,678,edge,_label
8896,684,A-E,1220,edge,_label
8900,685,C-D,686,edge,_label
8915,691,T-T,688,edge,_label
8955,697,T-T,697,edge,_label
8956,697,T-T,697,edge,_label
8969,934,O-O,699,edge,_label
8971,1159,O-F,699,edge,_label
8994,703,C-F,704,edge,_label
9036,712,M-D,1311,edge,_label
9120,724,B-B,727,edge,_label
9127,2308,B-D,724,edge,_label
9134,725,O-T,2234,edge,_label
9147,731,B-T,727,edge,_label
9166,727,T-B,741,edge,_label
9167,743,B-U,727,edge,_label
9168,727,U-B,743,edge,_label
9179,1068,B-B,727,edge,_label
9209,1509,T-O,732,edge,_label
9215,1053,B-T,733,edge,_label
9231,1068,T-B,736,edge,_label
9259,1068,T-B,738,edge,_label
9307,1275,B-B,748,edge,_label
9311,1278,B-M,748,edge,_label
9319,751,D-D,750,edge,_label
9391,767,P-P,758,edge,_label
9414,764,P-U,767,edge,_label
9451,818,P-D,767,edge,_label
9481,784,P-D,775,edge,_label
9485,786,P-P,775,edge,_label
9489,788,P-P,775,edge,_label
9501,794,P-C,775,edge,_label
9513,786,P-P,777,edge,_label
9532,777,P-P,801,edge,_label
9561,1004,D-U,784,edge,_label
9568,784,T-D,1120,edge,_label
9587,1478,D-E,784,edge,_label
9613,1491,D-C,784,edge,_label
9615,1492,D-U,784,edge,_label
9619,1494,D-O,784,edge,_label
9627,1498,D-F,784,edge,_label
9643,1068,P-B,788,edge,_label
9661,2010,T-D,793,edge,_label
9687,802,O-O,802,edge,_label
9688,802,O-O,802,edge,_label
9744,811,U-B,2034,edge,_label
9754,818,M-D,1958,edge,_label
9771,1972,U-U,824,edge,_label
9830,827,D-D,834,edge,_label
9835,837,D-D,827,edge,_label
9839,839,D-U,827,edge,_label
9854,829,F-D,1624,edge,_label
9906,836,D-D,1066,edge,_label
9913,1602,D-E,836,edge,_label
9925,1638,D-B,837,edge,_label
9934,840,P-P,840,edge,_label
9955,849,O-O,849,edge,_label
9956,849,O-O,849,edge,_label
9970,850,D-C,852,edge,_label
9971,853,C-C,850,edge,_label
9975,1063,C-D,850,edge,_label
9979,1912,C-B,850,edge,_label
9988,853,D-C,854,edge,_label
10003,1600,D-R,854,edge,_label
10017,1641,D-C,854,edge,_label
10035,1376,D-U,860,edge,_label
10053,2091,A-M,866,edge,_label
10060,867,U-U,869,edge,_label
10064,867,U-U,871,edge,_label
10066,867,U-U,1171,edge,_label
10088,875,T-T,1088,edge,_label
10093,1091,T-T,875,edge,_label
10213,906,F-F,905,edge,_label
10229,1886,O-U,907,edge,_label
10333,937,O-O,934,edge,_label
10348,936,O-O,938,edge,_label
10354,938,F-O,939,edge,_label
10360,939,F-F,1367,edge,_label
10363,2147,O-U,940,edge,_label
10369,943,F-F,943,edge,_label
10370,943,F-F,943,edge,_label
10371,1726,F-C,943,edge,_label
10381,947,D-D,946,edge,_label
10418,960,F-F,963,edge,_label
10421,966,F-F,960,edge,_label
10422,960,F-F,966,edge,_label
10432,960,F-F,1034,edge,_label
10436,961,F-F,1034,edge,_label
10437,1114,F-F,961,edge,_label
10447,972,F-F,963,edge,_label
10459,966,F-F,965,edge,_label
10460,965,F-F,966,edge,_label
10462,965,F-F,972,edge,_label
10466,965,F-F,1114,edge,_label
10477,1114,F-F,966,edge,_label
10501,978,F-U,972,edge,_label
10509,1135,F-U,972,edge,_label
10553,1311,U-M,982,edge,_label
10555,1377,U-D,982,edge,_label
10558,982,E-U,1487,edge,_label
10559,1546,U-E,982,edge,_label
10575,986,T-U,984,edge,_label
10580,984,C-T,2220,edge,_label
10584,985,B-B,1638,edge,_label
10588,985,D-B,2040,edge,_label
10589,2087,B-B,985,edge,_label
10686,1006,E-D,1478,edge,_label
10709,1010,T-T,1010,edge,_label
10711,1011,T-T,1010,edge,_label
10723,1808,T-B,1011,edge,_label
10725,1213,B-B,1012,edge,_label
10739,1587,U-F,1016,edge,_label
10741,1663,U-M,1016,edge,_label
10750,1016,D-U,2257,edge,_label
10807,1434,U-P,1028,edge,_label
10815,1742,U-F,1028,edge,_label
10822,1031,C-O,1647,edge,_label
10828,1031,F-O,2307,edge,_label
10847,1111,F-F,1034,edge,_label
10862,1034,M-F,1350,edge,_label
10902,1038,D-D,2273,edge,_label
10912,1040,F-B,1817,edge,_label
10931,1055,G-D,1042,edge,_label
10933,1350,G-M,1042,edge,_label
10990,1053,T-T,1053,edge,_label
10997,1269,T-U,1053,edge,_label
11008,1053,B-T,1326,edge,_label
11010,1053,U-T,1379,edge,_label
11013,1056,D-U,1055,edge,_label
11026,1055,P-D,1852,edge,_label
11031,2193,D-E,1055,edge,_label
11040,1059,R-C,1900,edge,_label
11058,1063,M-D,1321,edge,_label
11074,1063,M-D,2279,edge,_label
11077,2281,D-U,1063,edge,_label
11078,1063,U-D,2281,edge,_label
11116,1071,T-T,1076,edge,_label
11142,1076,T-T,1078,edge,_label
11148,1076,T-T,1081,edge,_label
11165,1080,T-T,1078,edge,_label
11200,1086,B-T,1326,edge,_label
11227,1808,P-B,1100,edge,_label
11252,1111,F-F,1122,edge,_label
11258,1111,R-F,1900,edge,_label
11266,1113,F-F,1117,edge,_label
11275,1114,F-F,1114,edge,_label
11276,1114,F-F,1114,edge,_label
11295,1983,F-U,1114,edge,_label
11298,1114,E-F,2193,edge,_label
11327,1126,U-U,1124,edge,_label
11329,1127,U-U,1124,edge,_label
11347,1175,U-C,1135,edge,_label
11348,1135,C-U,1175,edge,_label
11389,2261,D-U,1140,edge,_label
11411,1723,D-T,1144,edge,_label
11433,1983,O-U,1151,edge,_label
11438,1152,C-T,1188,edge,_label
11479,1171,U-U,1171,edge,_label
11482,1171,B-U,1415,edge,_label
11493,1845,B-A,1172,edge,_label
11505,2334,C-D,1175,edge,_label
11525,1271,C-P,1181,edge,_label
11529,1874,C-P,1181,edge,_label
11534,1181,F-C,1937,edge,_label
11551,1861,F-U,1187,edge,_label
11555,2090,F-C,1187,edge,_label
11563,2306,F-D,1187,edge,_label
11608,1199,M-O,1350,edge,_label
11616,1202,U-T,1203,edge,_label
11653,1211,B-M,1208,edge,_label
11657,1478,B-E,1208,edge,_label
11664,1208,D-B,2119,edge,_label
11665,2121,B-R,1208,edge,_label
11671,1739,M-M,1210,edge,_label
11672,1210,M-M,1739,edge,_label
11682,1213,U-B,1215,edge,_label
11691,1219,M-M,1218,edge,_label
11700,1225,U-T,1226,edge,_label
11748,1249,T-C,1250,edge,_label
11760,1251,D-A,1377,edge,_label
11771,1680,T-C,1256,edge,_label
11773,1828,T-D,1256,edge,_label
11785,1263,P-T,1261,edge,_label
11805,1276,B-C,1275,edge,_label
11808,1276,M-C,1321,edge,_label
11810,1276,F-C,1666,edge,_label
11820,1279,C-C,1279,edge,_label
11844,1289,T-T,1292,edge,_label
11861,1301,T-T,1301,edge,_label
11863,1302,T-T,1301,edge,_label
11873,1310,C-C,1308,edge,_label
11874,1308,C-C,1310,edge,_label
11878,1308,C-C,1680,edge,_label
11898,1310,F-C,1621,edge,_label
11908,1310,U-C,2315,edge,_label
11909,1311,M-M,1311,edge,_label
11910,1311,M-M,1311,edge,_label
11940,1311,D-M,2251,edge,_label
11943,2308,M-D,1311,edge,_label
11951,1323,G-G,1323,edge,_label
11952,1323,G-G,1323,edge,_label
11957,1326,B-B,1326,edge,_label
11958,1326,B-B,1326,edge,_label
11963,1329,D-D,1328,edge,_label
11988,1337,U-F,1339,edge,_label
12011,2189,F-D,1337,edge,_label
12025,1459,U-E,1346,edge,_label
12043,1353,O-A,1352,edge,_label
12071,1358,A-A,1358,edge,_label
12072,1358,A-A,1358,edge,_label
12100,1368,O-O,1370,edge,_label
12109,1375,D-D,1375,edge,_label
12130,1377,M-D,1644,edge,_label
12143,1593,D-M,1378,edge,_label
12166,1384,C-U,2220,edge,_label
12239,1404,F-F,1404,edge,_label
12240,1404,F-F,1404,edge,_label
12272,1418,M-R,1573,edge,_label
12276,1418,B-R,1735,edge,_label
12431,1449,M-M,1449,edge,_label
12447,1455,U-T,1452,edge,_label
12459,1463,U-U,1463,edge,_label
12460,1463,U-U,1463,edge,_label
12461,1464,U-U,1464,edge,_label
12462,1464,U-U,1464,edge,_label
12463,1465,U-U,1465,edge,_label
12464,1465,U-U,1465,edge,_label
12465,1466,U-U,1466,edge,_label
12466,1466,U-U,1466,edge,_label
12468,1467,U-U,1467,edge,_label
12528,1480,C-A,1491,edge,_label
12542,1484,O-E,1527,edge,_label
12669,2022,U-T,1502,edge,_label
12674,1503,P-D,1504,edge,_label
12694,1508,C-O,1680,edge,_label
12709,1702,O-O,1509,edge,_label
12728,1513,U-U,1515,edge,_label
12738,1516,F-A,1563,edge,_label
12740,1516,D-A,1614,edge,_label
12770,1518,D-U,1896,edge,_label
12777,1726,T-C,1520,edge,_label
12784,1520,R-T,1900,edge,_label
12812,1526,F-A,2289,edge,_label
12852,1545,B-E,1808,edge,_label
12853,1852,E-P,1545,edge,_label
12870,1548,E-O,2171,edge,_label
12882,1551,T-R,2022,edge,_label
12888,1554,F-C,1646,edge,_label
12889,1695,C-G,1554,edge,_label
12891,1696,C-G,1554,edge,_label
12893,1697,C-G,1554,edge,_label
12897,1699,C-M,1554,edge,_label
12915,1621,E-F,1557,edge,_label
12923,2056,E-C,1557,edge,_label
12934,1560,M-D,1561,edge,_label
12951,1996,F-F,1563,edge,_label
12966,1564,G-F,2321,edge,_label
12976,1568,R-D,1600,edge,_label
13041,2090,F-C,1587,edge,_label
13088,1593,U-M,2266,edge,_label
13107,1817,F-F,1596,edge,_label
13130,1600,C-R,1680,edge,_label
13132,1600,T-R,2022,edge,_label
13149,1624,F-F,1605,edge,_label
13169,2084,C-U,1606,edge,_label
13200,1610,D-R,2299,edge,_label
13249,1726,G-C,1618,edge,_label
13256,1618,U-G,1886,edge,_label
13263,2299,G-D,1618,edge,_label
13269,1760,F-U,1621,edge,_label
13285,1629,F-U,1624,edge,_label
13301,1831,U-D,1627,edge,_label
13331,2036,M-U,1637,edge,_label
13344,1639,M-C,1640,edge,_label
13368,1646,C-F,1726,edge,_label
13379,1944,F-U,1646,edge,_label
13447,1946,F-U,1665,edge,_label
13472,1666,F-F,1910,edge,_label
13476,1666,U-F,1944,edge,_label
13496,1673,D-C,2305,edge,_label
13504,1674,F-B,1678,edge,_label
13510,1678,D-F,1923,edge,_label
13514,1678,C-F,2090,edge,_label
13515,2202,F-O,1678,edge,_label
13516,1678,O-F,2202,edge,_label
13568,1691,D-U,2334,edge,_label
13577,1708,U-F,1707,edge,_label
13585,1712,U-U,1707,edge,_label
13595,1712,U-U,1710,edge,_label
13602,1710,U-U,2252,edge,_label
13643,2130,C-C,1726,edge,_label
13650,1726,U-C,2133,edge,_label
13669,2022,M-T,1739,edge,_label
13672,1739,C-M,2090,edge,_label
13680,1742,F-F,1815,edge,_label
13721,1983,F-U,1767,edge,_label
13738,1772,R-D,1900,edge,_label
13742,1772,U-D,2000,edge,_label
13794,1805,E-T,1807,edge,_label
13807,1818,F-U,1817,edge,_label
13826,1820,D-E,2273,edge,_label
13836,1828,U-D,2006,edge,_label
13861,1848,D-T,1846,edge,_label
13873,1983,P-U,1852,edge,_label
13898,1871,D-R,1896,edge,_label
13905,1878,O-U,1877,edge,_label
13907,1879,O-O,1877,edge,_label
13920,1886,U-U,1950,edge,_label
13935,2064,D-O,1896,edge,_label
13941,2067,D-F,1896,edge,_label
13944,1896,D-D,2068,edge,_label
13959,1906,C-E,1905,edge,_label
13972,1910,B-F,1912,edge,_label
13974,1910,F-F,1913,edge,_label
13980,1912,U-B,2176,edge,_label
14007,1983,M-U,1919,edge,_label
14011,2096,M-D,1919,edge,_label
14018,1920,O-F,1960,edge,_label
14035,1951,D-M,1948,edge,_label
14045,2143,U-D,1950,edge,_label
14050,1950,M-U,2357,edge,_label
14086,1966,A-R,2264,edge,_label
14104,1976,D-B,2096,edge,_label
14123,2096,M-D,1989,edge,_label
14137,2008,U-U,2004,edge,_label
14151,2014,F-D,2013,edge,_label
14156,2022,M-T,2023,edge,_label
14157,2024,T-U,2022,edge,_label
14164,2022,U-T,2027,edge,_label
14169,2031,P-U,2030,edge,_label
14187,2086,B-B,2045,edge,_label
14189,2069,U-F,2046,edge,_label
14194,2053,E-D,2054,edge,_label
14200,2056,D-C,2057,edge,_label
14223,2079,U-U,2078,edge,_label
14226,2078,C-U,2080,edge,_label
14238,2110,E-D,2111,edge,_label
14254,2126,C-C,2128,edge,_label
14277,2159,U-U,2158,edge,_label
14278,2158,U-U,2159,edge,_label
14290,2173,C-U,2174,edge,_label
14293,2323,U-U,2176,edge,_label
14327,2269,U-U,2268,edge,_label
14328,2268,U-U,2269,edge,_label
14334,2273,E-D,2275,edge,_label
14352,2308,U-D,2311,edge,_label
35,6,M-C,4,edge,_label
37,7,M-F,4,edge,_label
95,1181,C-C,6,edge,_label
104,6,U-C,1185,edge,_label
112,6,U-C,1419,edge,_label
115,1573,C-M,6,edge,_label
116,6,M-C,1573,edge,_label
171,11,P-P,11,edge,_label
172,11,P-P,11,edge,_label
174,11,O-P,56,edge,_label
186,11,P-P,253,edge,_label
189,540,P-F,11,edge,_label
235,1052,M-B,15,edge,_label
237,1055,M-D,15,edge,_label
240,15,C-M,1310,edge,_label
241,1817,M-F,15,edge,_label
257,1568,M-D,17,edge,_label
300,22,F-F,22,edge,_label
357,2220,D-C,27,edge,_label
365,29,U-U,29,edge,_label
366,29,U-U,29,edge,_label
380,31,T-O,566,edge,_label
385,1006,O-D,31,edge,_label
386,31,D-O,1006,edge,_label
388,31,U-O,1028,edge,_label
401,1378,O-D,31,edge,_label
403,1707,O-U,31,edge,_label
405,1831,O-D,31,edge,_label
411,2068,O-D,31,edge,_label
419,2334,O-D,31,edge,_label
448,35,U-O,228,edge,_label
472,35,F-O,1876,edge,_label
480,37,U-G,249,edge,_label
491,1106,G-P,37,edge,_label
523,1449,T-M,39,edge,_label
547,48,O-O,44,edge,_label
618,52,O-O,54,edge,_label
648,54,O-O,56,edge,_label
663,56,O-O,56,edge,_label
664,56,O-O,56,edge,_label
665,57,O-O,56,edge,_label
674,57,C-O,59,edge,_label
680,57,C-O,195,edge,_label
692,57,F-O,588,edge,_label
704,57,U-O,1518,edge,_label
726,57,U-O,1870,edge,_label
727,1900,O-R,57,edge,_label
728,57,R-O,1900,edge,_label
763,1328,E-D,58,edge,_label
773,1912,E-B,58,edge,_label
774,58,B-E,1912,edge,_label
792,59,M-C,1809,edge,_label
803,61,U-U,61,edge,_label
804,61,U-U,61,edge,_label
805,64,U-P,61,edge,_label
815,301,U-T,61,edge,_label
867,656,U-O,61,edge,_label
869,658,U-U,61,edge,_label
873,1014,U-T,61,edge,_label
875,1019,U-T,61,edge,_label
881,1165,U-T,61,edge,_label
886,61,T-U,1414,edge,_label
921,1053,O-T,63,edge,_label
926,64,U-P,116,edge,_label
932,64,P-P,170,edge,_label
939,417,P-U,64,edge,_label
963,566,O-T,66,edge,_label
968,66,E-O,2171,edge,_label
1038,69,T-D,1520,edge,_label
1081,1167,M-M,71,edge,_label
1089,1726,M-C,71,edge,_label
1090,71,C-M,1726,edge,_label
1154,74,D-R,1896,edge,_label
1222,80,U-U,554,edge,_label
1228,80,D-U,1006,edge,_label
1232,80,D-U,2053,edge,_label
1292,84,D-B,837,edge,_label
1316,90,D-C,92,edge,_label
1351,450,M-F,94,edge,_label
1356,94,A-M,485,edge,_label
1381,102,O-O,100,edge,_label
1390,102,M-O,1325,edge,_label
1480,116,P-U,170,edge,_label
1486,116,R-U,1130,edge,_label
1506,117,T-R,2260,edge,_label
1527,120,U-U,120,edge,_label
1528,120,U-U,120,edge,_label
1548,120,U-U,130,edge,_label
1549,131,U-U,120,edge,_label
1551,132,U-U,120,edge,_label
1558,120,U-U,135,edge,_label
1574,120,T-U,268,edge,_label
1576,120,F-U,334,edge,_label
1577,544,U-U,120,edge,_label
1612,120,U-U,1347,edge,_label
1617,1501,U-P,120,edge,_label
1620,120,E-U,1557,edge,_label
1628,120,U-U,1812,edge,_label
1677,1249,U-C,122,edge,_label
1682,122,O-U,2017,edge,_label
1731,134,P-D,126,edge,_label
1751,242,P-U,126,edge,_label
1759,246,P-T,126,edge,_label
1764,126,T-P,248,edge,_label
1846,130,O-U,456,edge,_label
1902,131,D-U,2040,edge,_label
1903,132,U-U,132,edge,_label
1904,132,U-U,132,edge,_label
1975,138,D-U,134,edge,_label
1991,246,U-T,135,edge,_label
2012,135,U-U,492,edge,_label
2030,135,P-U,1440,edge,_label
2034,135,B-U,1808,edge,_label
2048,135,T-U,2278,edge,_label
2076,137,P-T,170,edge,_label
2091,165,U-T,138,edge,_label
2111,442,U-T,138,edge,_label
2112,138,T-U,442,edge,_label
2122,138,P-U,996,edge,_label
2133,1915,U-U,138,edge,_label
2136,138,U-U,1959,edge,_label
2146,139,U-C,140,edge,_label
2152,139,U-C,2095,edge,_label
2164,143,E-G,1487,edge,_label
2217,153,T-U,146,edge,_label
2219,154,T-T,146,edge,_label
2226,146,T-T,157,edge,_label
2227,158,T-O,146,edge,_label
2346,148,T-O,155,edge,_label
2358,148,U-O,1255,edge,_label
2432,150,P-T,199,edge,_label
2438,150,T-T,367,edge,_label
2440,150,T-T,371,edge,_label
2448,150,T-T,690,edge,_label
2449,691,T-T,150,edge,_label
2458,151,P-U,1261,edge,_label
2461,153,T-U,152,edge,_label
2473,1201,T-T,152,edge,_label
2474,152,T-T,1201,edge,_label
2480,153,T-U,155,edge,_label
2504,153,T-U,545,edge,_label
2522,153,D-U,1136,edge,_label
2524,153,T-U,1200,edge,_label
2571,687,T-T,155,edge,_label
2584,156,B-O,234,edge,_label
2595,492,O-U,156,edge,_label
2606,157,B-T,214,edge,_label
2607,1010,T-T,157,edge,_label
2620,158,T-O,266,edge,_label
2630,158,T-O,992,edge,_label
2660,161,U-P,291,edge,_label
2664,161,P-P,498,edge,_label
2670,161,T-P,1011,edge,_label
2723,163,U-U,163,edge,_label
2724,163,U-U,163,edge,_label
2741,423,U-U,163,edge,_label
2743,425,U-C,163,edge,_label
2765,644,U-C,163,edge,_label
2774,163,U-U,655,edge,_label
2785,302,T-T,164,edge,_label
2787,428,T-U,164,edge,_label
2790,164,T-T,442,edge,_label
2806,165,U-T,171,edge,_label
2814,165,U-T,252,edge,_label
2817,425,T-C,165,edge,_label
2819,442,T-T,165,edge,_label
2822,165,O-T,443,edge,_label
2829,544,T-U,165,edge,_label
2834,165,T-T,697,edge,_label
2847,2168,T-M,165,edge,_label
2852,166,T-T,268,edge,_label
2857,428,T-U,166,edge,_label
2871,1053,T-T,166,edge,_label
2877,1915,T-U,166,edge,_label
2878,166,U-T,1915,edge,_label
2879,2278,T-T,166,edge,_label
2913,253,P-P,168,edge,_label
2916,168,T-P,272,edge,_label
2918,168,T-P,299,edge,_label
2926,168,P-P,996,edge,_label
2947,697,U-T,169,edge,_label
2950,169,T-U,1053,edge,_label
2960,169,D-U,2010,edge,_label
2971,237,P-B,170,edge,_label
3007,2096,P-D,170,edge,_label
3013,416,U-F,171,edge,_label
3028,171,U-U,1915,edge,_label
3070,174,D-T,1038,edge,_label
3075,361,B-T,176,edge,_label
3088,176,O-B,849,edge,_label
3113,1038,D-D,178,edge,_label
3124,179,B-B,183,edge,_label
3135,1170,B-B,179,edge,_label
3143,1950,B-U,179,edge,_label
3161,885,B-B,181,edge,_label
3175,947,B-D,183,edge,_label
3177,948,B-D,183,edge,_label
3220,185,P-P,510,edge,_label
3226,185,O-P,627,edge,_label
3239,1194,P-M,185,edge,_label
3249,2268,P-U,185,edge,_label
3308,189,D-D,190,edge,_label
3311,192,D-D,189,edge,_label
3320,189,F-D,1587,edge,_label
3325,1822,D-G,189,edge,_label
3326,189,G-D,1822,edge,_label
3351,1501,D-P,190,edge,_label
3359,2332,D-D,190,edge,_label
3384,194,G-D,1733,edge,_label
3450,198,D-D,837,edge,_label
3482,199,C-P,1181,edge,_label
3483,1208,P-B,199,edge,_label
3489,1554,P-C,199,edge,_label
3491,1569,P-P,199,edge,_label
3506,199,U-P,1886,edge,_label
3557,767,U-P,203,edge,_label
3585,1289,T-T,208,edge,_label
3726,210,P-O,775,edge,_label
3736,210,B-O,1525,edge,_label
3743,1895,O-A,210,edge,_label
3753,2267,O-U,210,edge,_label
3829,1554,G-C,213,edge,_label
3844,214,D-B,402,edge,_label
3848,214,B-B,404,edge,_label
3931,472,C-T,222,edge,_label
3937,1046,U-T,224,edge,_label
3946,226,D-D,708,edge,_label
3964,227,D-C,229,edge,_label
3966,227,C-C,230,edge,_label
3975,235,C-D,227,edge,_label
3997,1688,C-C,227,edge,_label
4005,549,D-B,229,edge,_label
4026,231,C-C,236,edge,_label
4053,971,C-E,231,edge,_label
4071,1520,C-T,231,edge,_label
4073,1614,C-D,231,edge,_label
4075,1680,C-C,231,edge,_label
4119,1168,B-D,234,edge,_label
4133,1306,C-U,236,edge,_label
4154,237,U-B,435,edge,_label
4157,541,B-B,237,edge,_label
4191,1326,P-B,238,edge,_label
4198,238,F-P,1910,edge,_label
4211,302,T-T,239,edge,_label
4213,399,T-O,239,edge,_label
4253,252,D-U,243,edge,_label
4262,243,B-D,537,edge,_label
4271,1896,D-D,243,edge,_label
4274,243,U-D,1915,edge,_label
4291,2257,U-D,245,edge,_label
4321,653,U-U,249,edge,_label
4338,252,T-U,268,edge,_label
4358,252,T-U,872,edge,_label
4359,880,U-T,252,edge,_label
4369,1249,U-C,252,edge,_label
4371,1250,U-T,252,edge,_label
4373,1480,U-A,252,edge,_label
4376,252,E-U,1484,edge,_label
4385,1690,U-U,252,edge,_label
4392,252,F-U,1794,edge,_label
4394,252,G-U,1795,edge,_label
4401,1915,U-U,252,edge,_label
4409,272,P-T,253,edge,_label
4413,497,P-P,253,edge,_label
4424,253,P-P,995,edge,_label
4478,255,T-T,365,edge,_label
4481,988,T-T,255,edge,_label
4507,261,T-D,260,edge,_label
4516,260,U-T,2261,edge,_label
4525,267,D-T,261,edge,_label
4530,261,T-D,314,edge,_label
4546,263,P-P,503,edge,_label
4549,509,P-T,263,edge,_label
4556,263,T-P,688,edge,_label
4568,263,T-P,1202,edge,_label
4604,266,U-T,269,edge,_label
4613,688,T-T,267,edge,_label
4619,272,T-T,268,edge,_label
4635,991,T-U,268,edge,_label
4636,268,U-T,991,edge,_label
4652,272,T-T,272,edge,_label
4660,272,F-T,276,edge,_label
4669,281,T-T,272,edge,_label
4743,924,E-F,277,edge,_label
4747,926,E-E,277,edge,_label
4754,277,E-E,929,edge,_label
4759,1446,E-U,277,edge,_label
4796,282,T-U,657,edge,_label
4861,285,T-T,284,edge,_label
4864,284,T-T,286,edge,_label
4879,294,T-T,284,edge,_label
